"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","SOCSUPPORT","YOUNG","PC","A","2015",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2016",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2017",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2018",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2019",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2020",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2021",98.5219836235046,
"DNK","SOCSUPPORT","YOUNG","PC","A","2022",98.5219836235046,
"FIN","SOCSUPPORT","PRY","PC","A","2010",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2011",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2012",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2013",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2014",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2015",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2016",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2017",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2018",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2019",90.2758061885834,
"FIN","SOCSUPPORT","PRY","PC","A","2020",90.2758061885834,
"FIN","SOCSUPPORT","TRY","PC","A","2010",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2011",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2012",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2013",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2014",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2015",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2016",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2017",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2018",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2019",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2020",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2021",97.3076224327087,
"FIN","SOCSUPPORT","TRY","PC","A","2022",97.3076224327087,
"FIN","SOCSUPPORT","SRY","PC","A","2010",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2011",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2012",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2013",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2014",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2015",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2016",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2017",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2018",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2019",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2020",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2021",95.9058225154877,
"FIN","SOCSUPPORT","SRY","PC","A","2022",95.9058225154877,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",96.2101221084595,
"FIN","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",96.2101221084595,
"FIN","SOCSUPPORT","OLD","PC","A","2010",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2011",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2012",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2013",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2014",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2015",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2016",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2017",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2018",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2019",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2020",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2021",92.0470774173736,
"FIN","SOCSUPPORT","OLD","PC","A","2022",92.0470774173736,
"FIN","SOCSUPPORT","YOUNG","PC","A","2011",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2012",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2013",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2014",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2015",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2017",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2020",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2021",98.7504601478577,
"FIN","SOCSUPPORT","YOUNG","PC","A","2022",98.7504601478577,
"FRA","SOCSUPPORT","PRY","PC","A","2012",82.4108004570007,
"FRA","SOCSUPPORT","PRY","PC","A","2015",82.4108004570007,
"FRA","SOCSUPPORT","PRY","PC","A","2016",82.4108004570007,
"FRA","SOCSUPPORT","PRY","PC","A","2017",82.4108004570007,
"FRA","SOCSUPPORT","TRY","PC","A","2010",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2011",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2012",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2013",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2014",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2015",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2016",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2017",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2018",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2019",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2020",94.178706407547,
"FRA","SOCSUPPORT","TRY","PC","A","2021",94.178706407547,
"FRA","SOCSUPPORT","SRY","PC","A","2010",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2011",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2012",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2013",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2014",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2015",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2016",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2017",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2018",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2019",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2020",92.3049867153168,
"FRA","SOCSUPPORT","SRY","PC","A","2021",92.3049867153168,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",91.8826103210449,
"FRA","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",91.8826103210449,
"FRA","SOCSUPPORT","OLD","PC","A","2010",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2011",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2012",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2013",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2014",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2015",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2016",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2017",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2018",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2019",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2020",90.573662519455,
"FRA","SOCSUPPORT","OLD","PC","A","2021",90.573662519455,
"FRA","SOCSUPPORT","YOUNG","PC","A","2010",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2012",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2013",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2014",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2015",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2016",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2017",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2018",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2019",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2020",93.9462542533874,
"FRA","SOCSUPPORT","YOUNG","PC","A","2021",93.9462542533874,
"DEU","SOCSUPPORT","TRY","PC","A","2010",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2011",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2012",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2013",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2014",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2015",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2016",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2017",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2018",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2019",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2020",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2021",92.7977561950684,
"DEU","SOCSUPPORT","TRY","PC","A","2022",92.7977561950684,
"DEU","SOCSUPPORT","SRY","PC","A","2010",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2011",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2012",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2013",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2014",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2015",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2016",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2017",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2018",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2019",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2020",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2021",90.6556725502014,
"DEU","SOCSUPPORT","SRY","PC","A","2022",90.6556725502014,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",91.8242752552032,
"DEU","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",91.8242752552032,
"DEU","SOCSUPPORT","OLD","PC","A","2010",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2011",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2012",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2013",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2014",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2015",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2016",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2017",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2018",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2019",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2020",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2021",88.9493465423584,
"DEU","SOCSUPPORT","OLD","PC","A","2022",88.9493465423584,
"DEU","SOCSUPPORT","YOUNG","PC","A","2010",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2011",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2012",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2013",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2014",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2015",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2016",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2017",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2018",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2019",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2020",95.4724431037903,
"DEU","SOCSUPPORT","YOUNG","PC","A","2022",95.4724431037903,
"GRC","SOCSUPPORT","PRY","PC","A","2010",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2011",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2012",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2013",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2014",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2015",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2016",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2017",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2018",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2019",72.6281344890594,
"GRC","SOCSUPPORT","PRY","PC","A","2022",72.6281344890594,
"GRC","SOCSUPPORT","TRY","PC","A","2010",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2011",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2012",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2013",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2014",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2015",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2016",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2017",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2018",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2019",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2020",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2021",89.0064656734466,
"GRC","SOCSUPPORT","TRY","PC","A","2022",89.0064656734466,
"GRC","SOCSUPPORT","SRY","PC","A","2010",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2011",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2012",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2013",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2014",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2015",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2016",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2017",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2018",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2019",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2020",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2021",83.5914969444275,
"GRC","SOCSUPPORT","SRY","PC","A","2022",83.5914969444275,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",83.0488502979279,
"GRC","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",83.0488502979279,
"GRC","SOCSUPPORT","OLD","PC","A","2010",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2011",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2012",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2013",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2014",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2015",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2016",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2017",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2018",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2019",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2020",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2021",75.2506613731384,
"GRC","SOCSUPPORT","OLD","PC","A","2022",75.2506613731384,
"GRC","SOCSUPPORT","YOUNG","PC","A","2010",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2011",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2012",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2013",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2014",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2015",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2016",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2017",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2018",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2019",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2020",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2021",93.1912541389465,
"GRC","SOCSUPPORT","YOUNG","PC","A","2022",93.1912541389465,
"HUN","SOCSUPPORT","PRY","PC","A","2010",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2011",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2012",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2013",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2014",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2015",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2016",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2017",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2018",84.9795460700989,
"HUN","SOCSUPPORT","PRY","PC","A","2019",84.9795460700989,
"HUN","SOCSUPPORT","TRY","PC","A","2010",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2011",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2012",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2013",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2014",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2015",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2016",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2017",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2018",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2019",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2020",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2021",92.7586019039154,
"HUN","SOCSUPPORT","TRY","PC","A","2022",92.7586019039154,
"HUN","SOCSUPPORT","SRY","PC","A","2010",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2011",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2012",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2013",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2014",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2015",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2016",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2017",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2018",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2019",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2020",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2021",90.4223680496216,
"HUN","SOCSUPPORT","SRY","PC","A","2022",90.4223680496216,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",88.5803282260895,
"HUN","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",88.5803282260895,
"HUN","SOCSUPPORT","OLD","PC","A","2010",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2011",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2012",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2013",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2014",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2015",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2016",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2017",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2018",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2019",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2020",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2021",88.1224811077118,
"HUN","SOCSUPPORT","OLD","PC","A","2022",88.1224811077118,
"HUN","SOCSUPPORT","YOUNG","PC","A","2010",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2011",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2012",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2013",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2014",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2015",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2016",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2017",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2018",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2019",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2020",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2021",94.1766142845154,
"HUN","SOCSUPPORT","YOUNG","PC","A","2022",94.1766142845154,
"ISL","SOCSUPPORT","PRY","PC","A","2012",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2013",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2015",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2016",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2017",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2019",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2020",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2021",97.6581156253815,
"ISL","SOCSUPPORT","PRY","PC","A","2022",97.6581156253815,
"ISL","SOCSUPPORT","TRY","PC","A","2012",98.1556177139282,
"ISL","SOCSUPPORT","TRY","PC","A","2013",98.1556177139282,
"ISL","SOCSUPPORT","TRY","PC","A","2015",98.1556177139282,
